hash,params,coral_latency_ms,coral_offchip_bytes,gpu_latency_ms_median,gpu_latency_ms_min,gpu_latency_ms_p95,gpu_latency_ms_mean,gpu_n_timed,provider,status
ddf669ff1dbf4454922a524df32e27b4,1151626,1.1327,0,1.7542,1.5569,3.2356,1.9746,100,CUDAExecutionProvider,timed
de4e842d79b6e1fc0ed6e7ffd24ee52d,15075722,17.2278,7319060,3.0462,2.7444,4.9167,3.4104,100,CUDAExecutionProvider,timed
deba30fb74ccd63de350edf798e6d0cd,5807242,1.1667,0,1.9233,1.6962,3.2024,2.1131,100,CUDAExecutionProvider,timed
df19b7e9308a78486fa0b0374507f987,19489162,27.1350,11765022,2.4207,2.2854,3.8855,2.6097,100,CUDAExecutionProvider,timed
df564abc783e4942e2f9492cb8173572,28789642,47.5108,20845690,3.8341,3.5169,5.4914,4.1562,100,CUDAExecutionProvider,timed
e019e10875ae9981426e349e4c21f4b2,30711690,51.8163,22775070,3.9549,3.7110,5.6669,4.2627,100,CUDAExecutionProvider,timed
e023422e143010f04583a26cadcbd88c,2632240,1.3437,0,2.9452,2.6572,5.4281,3.3341,100,CUDAExecutionProvider,timed
e092d43820b08fe53aa2ba6e2395850a,30711690,52.1882,22900899,4.1171,3.7261,6.3849,4.5062,100,CUDAExecutionProvider,timed
e09c915a4a4798c2bb9bc2d2222887de,888202,0.6993,0,1.1595,1.0053,2.5576,1.3094,100,CUDAExecutionProvider,timed
e0e95c85c9ece1eb0443ca4564a17337,4732298,1.9612,0,2.1390,1.9341,3.7761,2.4187,100,CUDAExecutionProvider,timed
e11345336a258038a60b4ee14b0b63ec,1740447,0.9741,0,2.8165,2.3964,4.7892,3.1120,100,CUDAExecutionProvider,timed
e1905b031520aca7bf8f052aebb222a2,3853194,1.6503,0,1.7807,1.6106,3.1813,1.9778,100,CUDAExecutionProvider,timed
e2317031edbcb3e2148b8cfb105e53a6,13153674,12.7412,5368709,2.5931,2.4381,4.0332,2.8155,100,CUDAExecutionProvider,timed
e2d787062ed9ea083cbc441ea26d1c55,22454154,33.3427,14522777,3.2376,3.0049,4.8086,3.5079,100,CUDAExecutionProvider,timed
e3616002befab7ab5bfc8b0519df98ce,4006282,1.0069,0,1.9501,1.7527,3.7730,2.2367,100,CUDAExecutionProvider,timed
e3988770800f3e8dc33afdccc9eaba48,421663,0.6638,0,1.9642,1.7049,3.6203,2.2312,100,CUDAExecutionProvider,timed
e3ba772b6ebbd0820e63a275856d3a35,6510218,1.6242,0,2.4207,2.1991,4.1305,2.6874,100,CUDAExecutionProvider,timed
e41f9486ea310471ad4bce8933e67224,3853194,1.5360,0,1.6496,1.5172,3.0276,1.8516,100,CUDAExecutionProvider,timed
e4c6dbcf55cae25268c414a0bdc621ec,888202,0.7196,0,0.7281,0.6677,1.5098,0.8312,100,CUDAExecutionProvider,timed
e56d77ed1d5634b48167397e5549248d,5983370,1.6618,0,2.4921,2.2711,4.1098,2.7862,100,CUDAExecutionProvider,timed
e583d8c73fe8193b263b96f91caf0097,4621962,1.4728,0,2.2994,2.0680,3.8965,2.5343,100,CUDAExecutionProvider,timed
e5a8038201ff317594fa62c45ecd2d05,12110730,10.0832,4215275,1.8948,1.7882,3.5181,2.0927,100,CUDAExecutionProvider,timed
e5cad1ddc356cbc04f10d332c725920a,10199434,5.9349,2233466,2.9492,2.7042,4.4468,3.1779,100,CUDAExecutionProvider,timed
e67378a54a25f33ee0ebd4758b268749,12110730,10.3990,4320133,2.0980,1.9049,3.5687,2.2920,100,CUDAExecutionProvider,timed
e6dd2e20b0e538e48ddbdd8d494dab30,888202,0.8994,0,1.3950,1.2454,3.0253,1.6256,100,CUDAExecutionProvider,timed
e712e30e0a5c50fb6df76f10c96b8252,6510218,1.6456,0,2.4313,2.2276,4.1731,2.7421,100,CUDAExecutionProvider,timed
e74a9b5637bd5660b3e1538bf5a8348d,14032778,14.5144,6092226,2.9710,2.6643,4.9002,3.2554,100,CUDAExecutionProvider,timed
e773a7a186b03b0957d57fed0f4d014a,448650,0.5891,0,0.8093,0.7120,1.6682,0.9189,100,CUDAExecutionProvider,timed
e7f31293566724324d3ccc875f097f01,2776458,0.8442,0,1.1271,1.0252,2.1039,1.2968,100,CUDAExecutionProvider,timed
e83661302ea89bc69e03d6ef3941449d,4006282,1.2278,0,2.1689,1.9599,3.7282,2.4324,100,CUDAExecutionProvider,timed
e87bdd0d8c14d7bb29f7943e86b94da2,6510218,1.5444,0,2.7011,2.4162,4.4829,3.0175,100,CUDAExecutionProvider,timed
e8a5ec87a4930851f02349c0cf821dcc,21411210,31.4103,13641973,3.2792,2.9645,4.8190,3.6038,100,CUDAExecutionProvider,timed
e8dcca075e681e84f571db2efc3ec40f,5367690,1.5401,0,2.1912,1.9460,3.9481,2.4621,100,CUDAExecutionProvider,timed
e8f745e783f883609a4aec032a322e82,2381450,1.0166,0,1.8978,1.7603,3.4041,2.1570,100,CUDAExecutionProvider,timed
e93033cedc8cb8fde8def99187fa9a90,2619709,0.9655,0,2.7552,2.2850,4.6299,2.9965,100,CUDAExecutionProvider,timed
e9cd98d393a4efa49904cd6b43ab9f50,14032778,14.7000,6102712,2.9683,2.6942,4.7169,3.1852,100,CUDAExecutionProvider,timed
ea4a1885508c0b236fe14f88d0773248,19489162,27.2256,11691622,3.0787,2.8901,4.6760,3.3183,100,CUDAExecutionProvider,timed
ea54a4d9ef124d726e7a084dbeee70d6,6818186,1.8076,0,2.3083,2.0674,4.2144,2.6139,100,CUDAExecutionProvider,timed
eacca41810928075c5520412678e1d6f,4095114,1.5955,0,2.1409,1.9556,3.7461,2.3991,100,CUDAExecutionProvider,timed
eae2760c635ecba5f24e74377fa3dc07,3662956,1.2425,0,3.3158,2.9301,5.2805,3.6689,100,CUDAExecutionProvider,timed
eaefd4d11cad9513a6bfbf675804983d,4576396,1.4119,0,3.6120,3.0896,5.5233,3.8924,100,CUDAExecutionProvider,timed
eb2e7682970067c40aa7af44d5e627ea,8838026,2.9627,879104,3.0149,2.6126,4.9016,3.3125,100,CUDAExecutionProvider,timed
eb439b5f7d408c2d4f034fec0ad2d8e0,5631114,1.4833,0,2.2514,1.9946,3.8899,2.4773,100,CUDAExecutionProvider,timed
eb7e2ac6e1c5b3218d8ea1e9f8cc1b33,2294154,1.0371,0,1.7515,1.5813,3.2441,1.9661,100,CUDAExecutionProvider,timed
eb88cca91eb77beb19f50126349a8605,2974090,1.6877,0,1.6794,1.4923,3.0599,1.9223,100,CUDAExecutionProvider,timed
ebac81bdb8f5d131644eef19005ea271,2030730,0.9053,0,1.5589,1.3435,3.1090,1.7967,100,CUDAExecutionProvider,timed
ebace7e7ec5181756a89450508986151,5631114,1.3844,0,2.1109,1.8889,3.7089,2.3523,100,CUDAExecutionProvider,timed
ebae67dbca44bd8e9edbf269ddadd76a,14032778,14.8877,6218055,2.9201,2.6659,4.6444,3.1587,100,CUDAExecutionProvider,timed
ebc4564768c3236c93f2b21f02e0ddd3,8135050,1.8825,166400,2.7049,2.4132,4.3488,2.9348,100,CUDAExecutionProvider,timed
ec63a326161d51fac57d66ea463d1b8e,13153674,13.0414,5379194,2.7272,2.5138,4.6505,3.0616,100,CUDAExecutionProvider,timed
ecc70329e3c8132ededb3e614c99459c,6246794,1.6562,0,2.3986,2.1521,4.0961,2.6927,100,CUDAExecutionProvider,timed
ece70dffadf532dc5849678b88a3a3fb,7871626,1.9301,31744,2.5443,2.3371,4.4848,2.8739,100,CUDAExecutionProvider,timed
ecf18a19fed3f12b6f516182dca9710e,975498,0.8370,0,1.4354,1.3186,2.7262,1.6466,100,CUDAExecutionProvider,timed
ed56282d8e234fa03130e028474f57f8,2780228,1.0415,0,2.8858,2.5742,4.5423,3.1554,100,CUDAExecutionProvider,timed
ed6b52901d9d5c6fb39e9f59833969ae,2490952,0.9987,0,2.7884,2.4463,4.6658,3.1122,100,CUDAExecutionProvider,timed
ed8fa06d9f0b0ad8f45c22916d6c61f7,1814578,0.8651,0,2.6830,2.3069,4.5302,2.9601,100,CUDAExecutionProvider,timed
ee28f560654617e3e995470c56839a77,1623077,0.8918,0,2.6196,2.3147,4.5864,2.8657,100,CUDAExecutionProvider,timed
ee2da367688cdf6ca0f971c50af1daec,1876173,1.0309,0,2.8522,2.4811,4.8514,3.1135,100,CUDAExecutionProvider,timed
ee7352572d1fe6d96f755c23ba85dce7,6686346,1.7434,0,2.6721,2.3600,4.4050,2.9751,100,CUDAExecutionProvider,timed
ee8008368a7c68c918635cc8bd6bef24,3742858,1.1218,0,1.8450,1.6453,3.5196,2.1159,100,CUDAExecutionProvider,timed
ee8de2d839492318ca5e2c8a9cdbfa4e,12110730,10.7757,4320133,2.5145,2.3098,4.1549,2.7476,100,CUDAExecutionProvider,timed
ef09f6a846e6c451db6a0ede9a229508,2791754,1.0868,0,2.9200,2.4801,4.6196,3.1364,100,CUDAExecutionProvider,timed
ef4e122586af81af81e59d7a5fe852b4,8311178,2.2898,465408,2.8483,2.5685,4.7949,3.1369,100,CUDAExecutionProvider,timed
ef66ad59bfdc3b67ebf85282f0023bfc,3742858,1.2982,0,2.1351,1.8876,4.0104,2.4616,100,CUDAExecutionProvider,timed
ef694b3b1bae2ad0744428f50fbd3428,15075722,17.1586,7319060,3.0290,2.7922,4.6462,3.2389,100,CUDAExecutionProvider,timed
f0a9ffead5896eb67f55e754b787df34,1415050,1.1272,0,1.7272,1.5613,3.0323,1.9502,100,CUDAExecutionProvider,timed
f0c9d1e5015d7241fa317d8faaad89be,7695498,1.7717,0,2.4706,2.2538,4.4525,2.8041,100,CUDAExecutionProvider,timed
f1f3b13f2bd9902b17b99e2e5c3793cf,2903390,1.1686,0,3.4109,2.8722,5.5700,3.7499,100,CUDAExecutionProvider,timed
f214e14c0f4c5c4e0f4f063de6ce4f5b,4861043,1.4428,0,3.8436,3.3381,6.0833,4.2136,100,CUDAExecutionProvider,timed
f28ae524c59c34448f690570c75b8921,5807242,1.4665,0,2.2198,1.9871,3.9890,2.4976,100,CUDAExecutionProvider,timed
f29fd2bdc03f5a8989c71075d380ec32,10188682,6.5014,2380267,2.1456,1.9616,3.4152,2.3708,100,CUDAExecutionProvider,timed
f2a2bbded855904b3b1e60d599e3c2dc,1448755,0.8474,0,2.2777,1.9557,3.4556,2.5239,100,CUDAExecutionProvider,timed
f2bf6cacc836e8ff51766fcef9716a86,1072344,0.8322,0,2.7603,2.3605,4.4704,3.0126,100,CUDAExecutionProvider,timed
f2cc97433654486df6c963e51f4dfd6f,13153674,12.4828,5200936,2.2512,2.0629,3.7242,2.4498,100,CUDAExecutionProvider,timed
f2e929040a2e3997ef1cca09c24fcd63,3742858,1.3581,0,2.1222,1.9126,3.8413,2.3808,100,CUDAExecutionProvider,timed
f30caa74b7fb37f137530a80d57497f3,3825366,1.3233,0,3.4584,2.9808,5.5183,3.7671,100,CUDAExecutionProvider,timed
f32ee2bedfcc64d4aab77d6cb2ab7d2f,888202,1.0254,0,1.0005,0.8979,1.8353,1.1050,100,CUDAExecutionProvider,timed
f34e759058f459e13720e99458ba704a,10199434,6.0012,2233466,2.9714,2.6797,4.6859,3.2248,100,CUDAExecutionProvider,timed
f38b7aac62ef3b0c7660c515ec9a2e67,4017034,0.8612,0,1.1289,1.0027,2.1351,1.2952,100,CUDAExecutionProvider,timed
f38df1441545abd5a543b0e1ea1b9687,3742858,1.2311,0,2.0796,1.9300,3.6819,2.3079,100,CUDAExecutionProvider,timed
f3b6690740bd363db9f2ec37ed01bd12,1615242,0.8965,0,1.8555,1.6926,3.5291,2.1467,100,CUDAExecutionProvider,timed
f411a6c6997b344890a812d0018013e6,14032778,14.8536,6259998,2.8813,2.6845,4.7127,3.1866,100,CUDAExecutionProvider,timed
f499c2a70fcae3d1ea881fa45d07e2b4,3742858,1.1952,0,1.9514,1.7923,3.6490,2.2630,100,CUDAExecutionProvider,timed
f50f9ba3776d5711cfd291624b0b11cc,2782644,0.9360,0,2.8924,2.4529,4.5415,3.1506,100,CUDAExecutionProvider,timed
f5367826158a961af9d90baf1c87c2da,20368266,29.2671,12582912,3.2999,3.0163,5.0431,3.5404,100,CUDAExecutionProvider,timed
f5376f9b94d32a4bbc807b78e7b8d3cd,656125,0.7961,0,2.3931,2.1110,4.4338,2.6983,100,CUDAExecutionProvider,timed
f54e2d5671f531b036009e919d5d46a9,41770378,76.7367,33858519,5.3367,4.9539,7.2906,5.6244,100,CUDAExecutionProvider,timed
f559dba143654abdbcf9cbad9c1883f9,5543818,1.4154,0,2.0230,1.8368,3.5544,2.2846,100,CUDAExecutionProvider,timed
f575f11dc6418749f4a7fbe1ba85fd68,5807242,1.5826,0,2.3636,2.1257,4.3009,2.6953,100,CUDAExecutionProvider,timed
f5932686e6f76e752739a82c0195d88f,3039882,1.2102,0,1.7992,1.6701,3.0804,1.9922,100,CUDAExecutionProvider,timed
f5b9b79adb114a4a6944c0b46fa1aff0,22290314,33.4408,14522777,3.4633,3.2382,5.5600,3.8079,100,CUDAExecutionProvider,timed
f5d1ee732533b9317ae8820af664da43,1990727,1.0194,0,2.9357,2.4886,4.8223,3.1806,100,CUDAExecutionProvider,timed
f61401f2699068bc34583065c0f82d09,22454154,33.3983,14512291,3.3169,3.0573,5.2337,3.5789,100,CUDAExecutionProvider,timed
f627608694b88eeacc8253f51060b857,1857678,0.9831,0,2.7292,2.3895,4.4286,3.0257,100,CUDAExecutionProvider,timed
f65ccd24829156b6fc964b6588adae34,3479434,1.3770,0,2.0814,1.8368,3.8637,2.3803,100,CUDAExecutionProvider,timed
f68de672564ddefc30c9366e5aae1bfe,23333258,35.6676,15529410,3.6700,3.3571,5.4085,3.9229,100,CUDAExecutionProvider,timed
f695bddd6660304cb27b7cefffe9c3cb,2332938,0.8707,0,2.3263,1.9331,4.1660,2.6410,100,CUDAExecutionProvider,timed
f71bcc4ab92f2f353f6dd7e0bc386d70,5104266,1.3005,0,1.7338,1.5427,3.0735,1.9778,100,CUDAExecutionProvider,timed
f72dbf1a8be774259d5d37c90693a918,38090122,68.5818,30272389,4.3056,4.0366,6.0478,4.5863,100,CUDAExecutionProvider,timed
f79061c4679484779255ec78c54f0cab,6510218,1.6015,0,2.5915,2.3582,4.7570,2.9150,100,CUDAExecutionProvider,timed
f792a49cba6c47c50c1838c10e6d6a76,2337558,1.2728,0,2.7838,2.4036,4.4390,3.0542,100,CUDAExecutionProvider,timed
f835440e81485362082395859d0987de,5807242,1.6045,0,2.4142,2.1287,4.6374,2.7062,100,CUDAExecutionProvider,timed
f839042238079ef1639bed80fc7b6423,7695498,1.5726,0,2.2583,2.0139,4.0564,2.4851,100,CUDAExecutionProvider,timed
f855024dab425fb633b79b99c14f6c6f,2790066,1.1472,0,3.1317,2.7340,5.3252,3.5062,100,CUDAExecutionProvider,timed
f87450c79234a89c0965595e47d65398,8574602,2.7837,741376,2.9135,2.5379,4.8754,3.2044,100,CUDAExecutionProvider,timed
f8d6fa2722e16ea30e77e7d272e78375,2810250,1.6626,0,1.6952,1.5666,3.3336,1.9021,100,CUDAExecutionProvider,timed
f8e7dff2bc55b4f3b4d911787fa5ee06,22454154,33.8193,14648606,3.4654,3.1965,5.3522,3.7458,100,CUDAExecutionProvider,timed
f923109a416feecf9bc5a6ae98cc3c69,19489162,27.0868,11765022,2.4498,2.3025,3.7764,2.6549,100,CUDAExecutionProvider,timed
fa45f7c87cb218445e188cc2ea41e89c,1870892,1.0302,0,2.9634,2.4825,5.4579,3.3156,100,CUDAExecutionProvider,timed
fa9d6216024458ea636b391ba8d4d9a2,2269591,1.0014,0,3.0005,2.6398,4.9625,3.3110,100,CUDAExecutionProvider,timed
faa6da412ca93df4648fc5b4deb94913,12110730,10.6586,4320133,2.6067,2.3945,4.1661,2.8291,100,CUDAExecutionProvider,timed
faaf733e64d40eb34c34eed272e40d9b,1166346,0.7104,0,1.7750,1.5933,3.4506,2.0451,100,CUDAExecutionProvider,timed
fb4326b6d385f993f878531f82278fb0,22290314,33.3211,14522777,3.5461,3.3393,5.4344,3.8846,100,CUDAExecutionProvider,timed
fc015f1f7db46316a77c9158283d2816,3690678,1.3569,0,3.5071,2.9772,5.4195,3.8257,100,CUDAExecutionProvider,timed
fc0a8da602b989aa622f1f3428b34d23,4896138,1.6772,0,1.9694,1.7639,3.5215,2.1891,100,CUDAExecutionProvider,timed
fc0a95d2974d93a2e7b14ffa24579e3a,12966794,12.2029,5012193,3.3372,2.9589,5.1540,3.5998,100,CUDAExecutionProvider,timed
fc41ef9b2bce1764654dc9f0975f75da,31590794,54.2603,23834132,4.3176,3.9577,6.0442,4.6204,100,CUDAExecutionProvider,timed
fc42aef154235f2c6cc2b2a55df465b8,4182410,1.3353,0,2.3916,2.0886,4.0475,2.6820,100,CUDAExecutionProvider,timed
fca3d3671f135e0347cd3688f3f34cad,10188682,6.2349,2453667,1.4559,1.3379,2.3583,1.5704,100,CUDAExecutionProvider,timed
fcc1e77f36eb12f3fbecee43a084cd65,4095114,1.2606,0,1.9811,1.6628,3.8073,2.2235,100,CUDAExecutionProvider,timed
fcd7b46541d43d41d7fb2eb45888a3bd,13153674,12.8238,5368709,2.5436,2.2912,3.8891,2.7677,100,CUDAExecutionProvider,timed
fd19255f3c4904f64809069de5230d6b,21575050,31.7156,13683916,3.3271,2.9823,4.8369,3.5330,100,CUDAExecutionProvider,timed
fd663009d1b174af92226267eb251e82,3742858,1.3198,0,2.5591,1.8910,4.0149,2.6871,100,CUDAExecutionProvider,timed
fd83b620cd62fa6e920ad14214ae9dc8,22454154,33.6410,14680064,3.2123,2.9719,4.7400,3.4545,100,CUDAExecutionProvider,timed
feab8d2a5346b73b648752a2f8a3afb4,5543818,1.5755,0,2.1590,1.9522,4.1934,2.4359,100,CUDAExecutionProvider,timed
febdd80a25f81f4500840977962e6091,4358538,1.3928,0,2.2547,1.9361,3.9012,2.5884,100,CUDAExecutionProvider,timed
fec1892b1361b3b2a5b9e5275c65e15b,8838026,2.9710,879104,3.1881,2.7385,5.0637,3.5691,100,CUDAExecutionProvider,timed
feed1719cca17d0201582220097bc1fc,5807242,1.4753,0,2.3362,2.0268,4.1723,2.6455,100,CUDAExecutionProvider,timed
ff72892816559bc53a6b78f94dc61381,8750730,3.0397,836608,3.0517,2.5840,4.9169,3.3683,100,CUDAExecutionProvider,timed
ff77f2263d52b6f331a9aa3566825d0e,21247370,30.9096,13306429,3.5656,3.2654,5.1800,3.8355,100,CUDAExecutionProvider,timed
